zip_code_prefix,lat,lng,state
31810,-19.86006638891726,-43.93073973711903,MG
31812,-19.853541240951426,-43.93185108559579,MG
31814,-19.850842563717205,-43.925248200191916,MG
31820,-19.89963465113387,-44.00239920122336,MG
31840,-19.841080942701883,-43.92719742547796,MG
31842,-19.83768155726055,-43.924052542673515,MG
31844,-19.838414207271068,-43.91567119293642,MG
31845,-19.850146373225876,-43.916875196327396,MG
31846,-19.833512755238697,-43.91132450702488,MG
31870,-19.84364295836597,-43.90406350757184,MG
31872,-19.825436430269452,-43.89792250761004,MG
31910,-19.869927909222344,-43.919706450313775,MG
31920,-19.870855445819217,-43.912557996644686,MG
31930,-19.86427851880292,-43.90842441682297,MG
31950,-19.867541102807987,-43.89948356702756,MG
31960,-19.862008514729478,-43.902436219120624,MG
31970,-19.85759230362832,-43.8858685801865,MG
31975,-19.8511027553502,-43.88583828834381,MG
31980,-19.854615377340185,-43.91473973193414,MG
31985,-19.854065331320122,-43.90525564286927,MG
31990,-19.854311790524605,-43.89833067844855,MG
31995,-19.840810963473817,-43.89442610218511,MG
31998,-19.843208079665562,-43.87528676672618,MG
32010,-19.933045489213495,-44.07764439803627,MG
32013,-19.925479584610706,-44.08570752938618,MG
32015,-19.92358211078726,-44.09184616947446,MG
32016,-19.926389269608546,-44.094038281940136,MG
32017,-19.911310483619456,-44.08482415053406,MG
32020,-19.911366929695333,-44.07420000975955,MG
32025,-19.913114728868102,-44.098966668145955,MG
32040,-19.91512881453888,-44.0718254242026,MG
32041,-19.911495501326844,-44.07416254433933,MG
32042,-19.90161400532783,-44.076549818172744,MG
32043,-19.89916748496856,-44.0858439479927,MG
32044,-19.89223167254045,-44.09554224071947,MG
32046,-19.878210881548686,-44.08915772095776,MG
32050,-19.831906204860392,-44.1449682043005,MG
32051,-19.84003480260823,-44.12786524365583,MG
32052,-19.89651358066368,-44.08683772305764,MG
32055,-19.857690867527264,-44.14461055078084,MG
32060,-19.864315096110055,-44.116921241685205,MG
32062,-19.860814745360962,-44.10900498782499,MG
32065,-19.897487165184856,-44.130797884940655,MG
32070,-19.914058298019203,-44.10375002587348,MG
32071,-19.908046499230537,-44.09702007463228,MG
32072,-19.928464284112355,-44.112134297510266,MG
32073,-19.92804207952199,-44.11644937786632,MG
32110,-19.88406937050345,-44.02242139461153,MG
32113,-19.882788075372158,-44.035649801996115,MG
32115,-19.89318094361755,-44.027523122420256,MG
32140,-19.894029624407654,-44.04224404676389,MG
32141,-19.89277675052137,-44.066499936656804,MG
32143,-19.91151911104034,-44.0428536968531,MG
32145,-19.885369169490954,-44.04744140682533,MG
32146,-19.881292159150203,-44.056707819150695,MG
32150,-19.89126991830715,-44.055546126895166,MG
32152,-19.88856817314963,-44.08176767901664,MG
32180,-19.867252389950057,-44.029978433938886,MG
32181,-19.897201190711286,-44.03491390751433,MG
32183,-19.863283944312315,-44.03919478557518,MG
32185,-19.847573166848647,-44.02943024506621,MG
32186,-19.852039473713482,-44.02084308019937,MG
32187,-19.848731547720213,-44.03841654314856,MG
32210,-19.950609107128013,-44.0282172158007,MG
32215,-19.962196568129173,-44.01728274737205,MG
32220,-19.965568485009374,-44.02425085330766,MG
32223,-19.96264364770031,-44.03740931505506,MG
32230,-19.970340650292773,-44.03581407359182,MG
32235,-19.976605604211162,-44.036676881918176,MG
32240,-19.95608602662571,-44.05212106582628,MG
32241,-19.967878760000016,-44.054695953243275,MG
32242,-19.971406261537712,-44.06392641227721,MG
32250,-19.921701340784104,-44.090280787053686,MG
32260,-19.954716106653933,-44.0389637446662,MG
32265,-19.952073783668197,-44.0449255042054,MG
32280,-19.94732845763311,-44.05782869450705,MG
32285,-19.930430460793904,-44.070712216455945,MG
32310,-19.938768933234908,-44.03834169825095,MG
32315,-19.941628099202305,-44.04185858702217,MG
32340,-19.939283906547246,-44.05144900305219,MG
32341,-19.93209970255219,-44.053376268627574,MG
32342,-19.919400218838444,-44.05299395885341,MG
32370,-19.928561584176094,-44.035622697401806,MG
32371,-19.92627884198057,-44.03543593580628,MG
32372,-19.920569470900052,-44.02640958503362,MG
32400,-20.018449005061406,-44.06780303840637,MG
32404,-20.00697136653993,-44.04895788982015,MG
32405,-20.02420253648774,-44.040673690799785,MG
32407,-20.024469045189313,-44.06333063610682,MG
32410,-20.038329521039547,-44.05872019439919,MG
32412,-20.029091337907943,-44.06541316934687,MG
32415,-20.018093649998228,-44.091476185938205,MG
32417,-20.02074999010223,-44.11778528625362,MG
32419,-20.013645630860008,-44.07010945653083,MG
32420,-19.980579348933848,-44.064108845931,MG
32421,-20.01604150250598,-44.07786927814821,MG
32422,-20.005217183146698,-44.07585268755866,MG
32423,-19.99340735019535,-44.06515205481119,MG
32424,-19.989347289351905,-44.05895487776616,MG
32425,-20.003944274940906,-44.06297274267365,MG
32430,-19.996579505720902,-44.07259035649539,MG
32431,-20.00997429755052,-44.08877691521847,MG
32432,-20.000674340369656,-44.086677135152854,MG
32440,-19.989221267156896,-44.058017388613656,MG
32450,-20.038320832591328,-44.13891959658021,MG
32470,-20.058159043126047,-44.178587125845986,MG
32553,-19.96971402637195,-44.17558669386577,MG
32600,-19.966637880848904,-44.20266622401852,MG
32602,-19.956431622030344,-44.19656551602942,MG
32603,-19.964331493821263,-44.208443655981995,MG
32604,-19.951799038267154,-44.196037480396,MG
32605,-19.93359741189809,-44.183641119901864,MG
32606,-19.936285983610865,-44.19877399560474,MG
32610,-19.959066060976,-44.18841729933644,MG
32611,-19.861427723772646,-44.15600753188527,MG
32616,-19.934273945700287,-44.23933795785705,MG
32623,-19.92510992818833,-44.259942091556134,MG
32625,-19.951655896446155,-44.2237940681632,MG
32628,-19.946738569420628,-44.27148901639808,MG
32630,-19.95576060061168,-44.204698780743215,MG
32634,-20.01007864049963,-44.25030441179605,MG
32635,-20.006567559813018,-44.22586658174156,MG
32639,-20.02495076871551,-44.23525357962292,MG
32640,-19.988546559634642,-44.21599219162972,MG
32641,-20.021890439336506,-44.22317681194744,MG
32642,-20.019876582357337,-44.2217315872142,MG
32649,-19.98333887965839,-44.19613360033256,MG
32652,-19.94936970996593,-44.17973172245941,MG
32653,-19.951959500600232,-44.171595384254374,MG
32654,-19.988021892124745,-44.17257513768808,MG
32655,-19.970787000501534,-44.17045327255078,MG
32656,-19.978702468999412,-44.18697015367742,MG
32657,-20.003319995298895,-44.170798955830556,MG
32659,-19.996507300048204,-44.136741947240594,MG
32660,-19.94889071684701,-44.161206386229,MG
32661,-19.98189199008892,-44.147445621428915,MG
32662,-19.952270727960062,-44.143022839420965,MG
32664,-19.95067364086209,-44.112527014715184,MG
32665,-19.97659568404985,-44.14866521897493,MG
32666,-19.9410600795598,-44.128192377737,MG
32667,-19.96562591201713,-44.13868285941468,MG
32668,-19.989493164206277,-44.121237888545025,MG
32669,-19.96089037124633,-44.10903628138872,MG
32670,-19.959986386151826,-44.171243584447936,MG
32671,-19.950184131061796,-44.17752185023125,MG
32672,-19.93912061459938,-44.173017240189296,MG
32673,-19.94078306621906,-44.16330513476692,MG
32675,-19.93641316016966,-44.13845416864853,MG
32676,-19.944596834802155,-44.12952552303506,MG
32677,-19.943003504595815,-44.1136240110523,MG
32678,-19.934888281842195,-44.10881050599935,MG
32681,-19.95070629559404,-44.123649163459774,MG
32682,-19.93988281002525,-44.10274967131405,MG
32684,-19.95046644047449,-44.10782780845316,MG
32685,-19.946928669248347,-44.10147002083752,MG
32687,-19.941207901685285,-44.09728185475825,MG
32688,-19.93026524562872,-44.09896918013154,MG
32689,-19.95109874742919,-44.07224235365091,MG
32690,-19.94289437717758,-44.114646648124456,MG
32900,-20.066757396501128,-44.306195752963056,MG
32920,-20.053365700179633,-44.26097711552808,MG
33010,-19.7656814276014,-43.854081070513466,MG
33015,-19.7565456664727,-43.8441281487397,MG
33016,-19.756794391923524,-43.85396634730321,MG
33020,-19.756766786382773,-43.83705387566838,MG
33022,-19.754716081019527,-43.83817369386442,MG
33025,-19.77664745508336,-43.8509249223164,MG
33030,-19.775876412248593,-43.87297103109191,MG
33035,-19.764893396495612,-43.86622305644717,MG
33040,-19.788183982407407,-43.875939718775186,MG
33045,-19.814829655872785,-43.867344007324114,MG
33048,-20.708904445204563,-46.61670129131908,MG
33054,-19.751986834034952,-43.83404383516242,MG
33060,-21.09025773440797,-43.41830706862214,MG
33065,-19.84070163203901,-43.79597224244167,MG
33080,-19.740384277599674,-44.21551676079737,MG
33082,-19.805047216681192,-43.84931304781137,MG
33084,-20.39511586381949,-43.4921764185321,MG
33105,-19.78326721212896,-43.93038106057747,MG
33110,-19.781986660188583,-43.91848304414402,MG
33113,-19.80724277975935,-43.867737126069315,MG
33115,-19.796231634884986,-43.91571850311825,MG
33120,-19.787174407114623,-43.91751271172357,MG
33125,-19.78868766742378,-43.93969573586318,MG
33130,-19.779691091950205,-43.93895344201381,MG
33140,-19.770639716831752,-43.934258571554054,MG
33145,-19.775753332678065,-43.92928539699497,MG
33146,-19.815879436560067,-43.86193316009659,MG
33147,-19.394983935569147,-44.76506441013428,MG
33170,-19.782026420417584,-43.89095214628793,MG
33171,-19.763417473754,-43.86776420400038,MG
33172,-19.77974834652249,-43.89250425527497,MG
33200,-19.731097253636868,-43.94146568879755,MG
33350,-19.707822627527648,-43.97312654875095,MG
33400,-19.636520104484408,-43.89965142692265,MG
33500,-19.63356602459755,-43.985429700271446,MG
33600,-19.613117562252093,-44.03989226354459,MG
33680,-19.699756290442576,-44.04531731807073,MG
33805,-19.768627939639334,-44.086652718411564,MG
33808,-19.77802418496908,-44.10636786378877,MG
33809,-19.783479724410807,-44.107563948428556,MG
33820,-19.76965172463611,-44.13481905802161,MG
33821,-19.770122672628762,-44.1383065703122,MG
33822,-19.80845538417153,-44.09046842618562,MG
33823,-19.762833833057254,-44.13867602152345,MG
33825,-19.76249198605451,-44.12816438800792,MG
33826,-19.75833246565113,-44.100599799592246,MG
33830,-19.744595873659698,-44.137822173413916,MG
33833,-19.763748517880757,-44.12510705267267,MG
33836,-19.784800755362543,-44.12028874652693,MG
33840,-19.746822648541805,-44.081544895211756,MG
33841,-19.761153421538665,-44.0982133292321,MG
33855,-19.752503184679963,-44.0711704871132,MG
33858,-19.757129607178598,-44.084954669354275,MG
33860,-19.76942326255773,-44.07394121424601,MG
33861,-19.77261562575166,-44.07142942793453,MG
33863,-19.78226701810637,-44.06846195226778,MG
33880,-19.776123900470743,-44.08294508654485,MG
33882,-19.786941970914093,-44.120552274145005,MG
33900,-19.797807587931842,-44.018775553246634,MG
33902,-19.793318307417064,-44.01820962172755,MG
33903,-19.793865227319984,-44.03692429099208,MG
33910,-19.785872383599283,-44.0842971301652,MG
33913,-19.777773939974978,-44.023705132197996,MG
33914,-19.77988281584023,-44.1325778651681,MG
33915,-19.777198648606323,-44.032975210020766,MG
33920,-19.773887698137116,-44.050119414860674,MG
33921,-19.78393888458456,-44.08101232055392,MG
33925,-19.777902960024914,-43.99048776111663,MG
33927,-19.782027754620273,-44.08253670421161,MG
33930,-19.789871850543015,-44.00784511918709,MG
33933,-19.788775348858486,-44.01738463521277,MG
33934,-19.782524185237904,-43.98288616948303,MG
33935,-19.805260206674156,-44.02782178935321,MG
33936,-19.805004607696645,-44.01332146196757,MG
33937,-19.804752970017834,-44.06454138889696,MG
33938,-19.819055504331708,-44.05120885628186,MG
33939,-19.78258364836625,-44.07187059452465,MG
33940,-19.81442653242685,-44.026272586341875,MG
33943,-19.805563019680967,-44.02448617359142,MG
33944,-19.81173685480576,-44.028025722514485,MG
33980,-19.662558537727836,-43.68930056578074,MG
34000,-20.001542906194736,-43.888102883552385,MG
34001,-19.993191026225645,-43.85183380951944,MG
34002,-19.99919317875783,-43.84782993620252,MG
34003,-19.986615844847748,-43.86167962070278,MG
34004,-19.99409402882276,-43.887058022372244,MG
34006,-19.98048628881467,-43.93981496058217,MG
34007,-20.034335397356873,-43.96642982270806,MG
34008,-20.00010104672836,-43.928368571462386,MG
34009,-20.05734811835673,-43.9289531776618,MG
34010,-20.07427091834106,-43.912829448221096,MG
34011,-20.090295388611786,-43.95750538727779,MG
34012,-20.00532479052168,-43.85098134058036,MG
34015,-20.037114000084788,-43.9265421826455,MG
34018,-20.111626607711685,-43.93436943089234,MG
34300,-20.089910650795822,-43.789123418882596,MG
34400,-19.966156003176412,-43.80531972631105,MG
34505,-19.889137010050003,-43.80799858672714,MG
34515,-19.88869972210088,-43.79699750158474,MG
34525,-19.89673869473945,-43.807903442448854,MG
34535,-19.905165949959898,-43.8239902662974,MG
34545,-19.892370459082944,-43.8350974773001,MG
34555,-19.890084792909498,-43.82621785554134,MG
34565,-19.880454973372345,-43.83039703923066,MG
34575,-19.88341496458105,-43.83831561781431,MG
34576,-19.858146739898988,-43.86106747506179,MG
34580,-19.88234466043111,-43.85001621671352,MG
34585,-19.8840815426126,-43.853729873454114,MG
34590,-19.88094284373014,-43.865015936590204,MG
34600,-19.862878760675365,-43.86066985886877,MG
34650,-19.869490507084777,-43.89515881129176,MG
34700,-19.878087276388232,-43.895999647343096,MG
34710,-19.880489318726323,-43.90337735934442,MG
34720,-19.84189776177038,-43.8645808345092,MG
34725,-19.862474216830392,-43.84554263005863,MG
34730,-19.83328353915505,-43.843318044516955,MG
34735,-19.833094247999952,-43.86210499999999,MG
34740,-19.784615746521826,-43.75434496482328,MG
34800,-19.8849004292492,-43.66495294562986,MG
34940,-19.95826027121757,-43.69681781577193,MG
34950,-19.75928624845194,-43.6334673483759,MG
34990,-19.7026279433844,-43.582977607073055,MG
35001,-18.85593893221381,-41.948743959017996,MG
35010,-18.85534971833755,-41.946521089617654,MG
35012,-18.858110755130163,-41.957060186727375,MG
35020,-18.859976311157332,-41.93810116318081,MG
35022,-18.84256481211521,-41.9112534450845,MG
35023,-18.87800775429616,-41.969499759206045,MG
35024,-18.83962666247476,-41.911645190026334,MG
35030,-18.870309977958303,-41.95616386009414,MG
35032,-18.867254909804355,-41.961041333872,MG
35039,-18.878724624146805,-41.975308065117794,MG
35040,-18.89674278364268,-41.978873596876205,MG
35041,-18.898725451617068,-41.95655619585597,MG
35042,-18.900232176459273,-41.95066081031387,MG
35043,-18.89622664853716,-41.949525597604165,MG
35044,-18.88547551320914,-41.94732216443707,MG
35045,-18.88319052467563,-41.963941405312546,MG
35046,-18.889176752440953,-41.9682954554032,MG
35047,-18.857708947231163,-41.97315999197103,MG
35050,-18.87778903213557,-41.96768559582239,MG
35051,-18.87264083622994,-41.97342179103578,MG
35052,-18.858920487642816,-41.97196871246966,MG
35053,-18.861292240791727,-41.9658238770596,MG
35054,-18.845659480687907,-41.97669339720425,MG
35055,-18.85018049908124,-41.99162601999005,MG
35057,-18.84350584549893,-41.95847366467953,MG
35058,-18.84657108593826,-41.953910107785326,MG
35059,-18.842317230451926,-41.95296690372804,MG
35060,-18.85456305678968,-41.95002106479901,MG
35062,-18.837488635491138,-41.96311214272082,MG
35063,-18.84003277555964,-41.97076029278948,MG
35064,-18.841477898527227,-41.93270922073151,MG
35065,-18.847345739726606,-41.96157744466709,MG
35105,-18.871945482069957,-41.963082328814274,MG
35108,-19.49545912679409,-42.44354560155057,MG
35109,-18.978562324421873,-44.04679218493516,MG
35110,-18.580360203971658,-41.91908817647379,MG
35112,-18.557139693388137,-41.90865871570033,MG
35113,-18.441261118373568,-41.49997628894932,MG
35114,-18.35655666791846,-41.59649748734009,MG
35115,-18.508114563074084,-42.08210977053469,MG
35116,-20.016170443597517,-42.791107664347116,MG
35117,-19.22519555267345,-42.32949915280463,MG
35118,-19.32785270372425,-42.288582889143946,MG
35120,-19.17032006670954,-41.86159132325711,MG
35123,-19.071183051265177,-41.8632453890104,MG
35125,-19.00484554584605,-41.65183983345179,MG
35130,-19.1935882329277,-42.043100912336264,MG
35133,-19.0530102023146,-42.02236179104156,MG
35135,-19.153636109337747,-42.079644953979326,MG
35138,-18.978826415455085,-41.97968305588025,MG
35140,-19.285073278116073,-42.00388859625823,MG
35143,-19.26611686042794,-41.814269230849646,MG
35145,-19.229637667755448,-42.10188722081008,MG
35146,-19.344356841516987,-42.15909009576291,MG
35147,-19.131911960585803,-42.61451567415954,MG
35148,-19.378011858969515,-42.10845895356205,MG
35150,-19.076274142613915,-42.54788007556345,MG
35156,-19.136762354627884,-42.2241120523572,MG
35157,-19.227372288297122,-42.33059152124583,MG
35160,-19.499290040031866,-42.54717532598181,MG
35161,-19.440182637999957,-42.56735999999995,MG
35162,-19.468786725450673,-42.56389478130509,MG
35163,-19.442364290567784,-42.560323713117164,MG
35164,-19.453667889493683,-42.5439422582471,MG
35166,-19.225872113707698,-42.614248642282796,MG
35167,-19.390926396881188,-42.54690879356188,MG
35168,-19.169042433246,-42.67789309925564,MG
35170,-19.506713154390685,-42.628614039650095,MG
35171,-19.512078547306896,-42.61008583361945,MG
35172,-19.476415520491376,-42.64225856031755,MG
35177,-19.646187697537044,-42.86646025844524,MG
35179,-17.930857586277867,-44.95659384210104,MG
35180,-19.545340606723506,-42.643848513674975,MG
35181,-19.548005802868936,-42.59883373940887,MG
35182,-19.57607170373005,-42.6431683737591,MG
35183,-19.55764177901883,-42.66862150055633,MG
35184,-19.534809563472315,-42.66728439907242,MG
35185,-19.70841501158279,-42.7089110327239,MG
35188,-19.629369288110347,-42.74405406223332,MG
35189,-19.20869666709772,-42.97641519891935,MG
35190,-19.437654649170216,-42.21351665424961,MG
35192,-19.243883573042137,-42.21299557478605,MG
35193,-19.429537697924797,-42.25735678929433,MG
35194,-19.175148063005583,-42.67907601958376,MG
35195,-19.234384415578205,-42.47992168232194,MG
35196,-19.312148417523655,-42.37318971562277,MG
35197,-20.772467736588307,-43.44922634094639,MG
35198,-19.415825523070794,-42.41082528054917,MG
35199,-19.605031024290255,-42.29861455152771,MG
35200,-19.500415267687412,-41.07286145044401,MG
35202,-19.51008940434408,-41.112530468607034,MG
35212,-19.66670882162646,-41.25207893202373,MG
35215,-18.469273696761064,-43.44130117186989,MG
35220,-19.398247971815298,-41.22747554406977,MG
35222,-19.413304362076545,-41.24778556412989,MG
35225,-19.360651145284034,-41.38374849184643,MG
35228,-17.66524154267369,-40.67384157996473,MG
35230,-19.32488535792776,-41.249234673200206,MG
35232,-19.25538608847936,-41.15222939716073,MG
35236,-20.00758122660574,-44.04116293236808,MG
35238,-19.099162775692967,-41.03380534053093,MG
35240,-19.167555289682102,-41.47180218430566,MG
35243,-19.068794033772075,-41.53027118223234,MG
35245,-19.12020072414256,-41.37826742400385,MG
35246,-18.976103508268185,-41.10082098846277,MG
35248,-18.982839765221968,-41.22390299072754,MG
35249,-19.417557882438132,-41.72756415518321,MG
35250,-18.99905357263969,-41.53917260534245,MG
35255,-18.841226395194617,-41.51385396244751,MG
35258,-18.918304181108752,-41.35929974570707,MG
35260,-18.7659231506212,-41.30243983466087,MG
35263,-13.799986279435174,-50.805435786385836,MG
35265,-18.862878662368132,-41.516575297356084,MG
35267,-18.276242309677663,-42.997849388042006,MG
35270,-18.659970826739325,-41.40437128121699,MG
35275,-18.59101354127925,-41.48801746924841,MG
35277,-18.714277600364483,-41.170762527783666,MG
35280,-18.565779951585817,-41.23564099878552,MG
35285,-18.4965511758382,-41.30036866001189,MG
35290,-18.777954733022707,-40.98336116136959,MG
35295,-18.66543471822127,-41.10047669413932,MG
35296,-18.580177405335196,-41.14519611014962,MG
35298,-18.494467454593842,-41.103182434033776,MG
35300,-19.787035607141227,-42.1378858141528,MG
35301,-19.794679770167512,-42.146009015482754,MG
35302,-19.782151109636132,-42.129340399483,MG
35303,-19.781320810017046,-42.151975018304036,MG
35304,-19.774231315019133,-42.13679571685722,MG
35305,-19.791030731010345,-42.144720034158944,MG
35311,-19.85215603337821,-42.207170118225434,MG
35315,-19.70154558230734,-43.4242411282155,MG
35319,-20.089807854662567,-43.859558513056385,MG
35321,-20.241360955309634,-42.03416961842421,MG
35322,-18.90838668696776,-42.82979127309554,MG
35323,-19.60572642689479,-41.96759179041304,MG
35324,-19.624980498566174,-42.230217164314936,MG
35325,-19.760164772344595,-42.07556527702556,MG
35326,-19.872948037572645,-42.13258772945871,MG
35328,-20.022091794013374,-42.178348802596744,MG
35330,-19.546635831295774,-42.112670848873115,MG
35334,-19.498079287075658,-41.981128625528235,MG
35335,-19.540845400652575,-42.04541052162104,MG
35338,-19.634172866387665,-42.103493788696234,MG
35340,-19.723406801685012,-42.523411634632275,MG
35345,-19.834958240934707,-42.40286910274415,MG
35348,-19.7269865253272,-42.412160219061974,MG
35350,-20.095874844538972,-42.44291346825205,MG
35352,-20.081785286036094,-42.34351982094584,MG
35354,-20.016643662174225,-42.30350421695978,MG
35355,-19.960532910033823,-42.44247902274455,MG
35358,-19.929913793332705,-42.19879331328145,MG
35359,-20.036726729362115,-42.26711555969371,MG
35360,-20.17109457367032,-42.524746122470695,MG
35362,-20.093408600069463,-42.625691821328424,MG
35364,-20.520963150818137,-42.32997948143133,MG
35365,-20.294280906968602,-42.47372065361559,MG
35367,-20.29523058250375,-42.344496728529315,MG
35368,-20.473672496708872,-42.48349775921559,MG
35370,-20.222521274073973,-42.649171158676076,MG
35380,-20.352192156094755,-42.747352187448826,MG
35382,-20.246092931406498,-42.736136040687484,MG
35384,-20.237002273038154,-42.81376606851459,MG
35388,-20.316764401850133,-42.60872506408533,MG
35390,-20.457497164435612,-42.660050901275355,MG
35395,-20.40913094146153,-42.55528403133138,MG
35398,-20.509924025498155,-42.52624407020665,MG
35400,-20.391011466737957,-43.507047162023525,MG
35406,-20.309997638300644,-43.57792426594773,MG
35407,-20.41968827311151,-43.61454484123441,MG
35409,-20.413037313826955,-43.641127956826445,MG
35410,-20.339073957512912,-43.681674337912284,MG
35411,-20.28758954681794,-43.48123170237622,MG
35412,-20.31271547968445,-43.699848388472205,MG
35413,-20.318173104982947,-43.93931645245611,MG
35418,-20.470616071871014,-43.51664245787023,MG
35420,-20.37497229153692,-43.418085248936116,MG
35421,-20.393778684310696,-43.44582285597788,MG
35423,-23.13289603182123,-50.3748050012412,MG
35424,-20.39476345719793,-43.27792861411475,MG
35425,-20.345949121377316,-43.29742150577623,MG
35426,-20.359103598261644,-43.211504951311184,MG
35428,-20.191860577912724,-43.46937145726549,MG
35429,-20.21334359818413,-43.19984080209576,MG
35430,-20.410060488150783,-42.89881690745697,MG
35431,-20.422130891984963,-42.91859746925551,MG
35435,-20.462662611500154,-42.90413473311932,MG
35436,-20.57178137070997,-43.009719663080894,MG
35437,-20.486371372252332,-43.19857046850785,MG
35438,-20.36291378049634,-43.14402222191236,MG
35439,-20.431373301360793,-42.803806818150875,MG
35440,-20.16425237315996,-42.968428198957966,MG
35441,-20.10201115071774,-42.84099904738887,MG
35442,-20.245228686986213,-42.897278593634475,MG
35444,-20.50873879690439,-42.80091590525793,MG
35447,-20.28331413855323,-43.03934543153543,MG
35450,-20.25306174547873,-43.8009689283785,MG
35460,-20.13944080447951,-44.17686088474677,MG
35464,-20.142774375455716,-44.037378169239446,MG
35470,-20.33159553899561,-44.05135830727897,MG
35473,-20.410874626609804,-44.0257580869963,MG
35475,-12.979554377269244,-44.05291999749476,MG
35476,-20.466776347513083,-44.337936209234876,MG
35478,-20.39323753647629,-44.33834277493451,MG
35480,-20.304406815717137,-44.04754726988549,MG
35485,-20.421058783890246,-44.44027742749059,MG
35488,-20.36383139609686,-44.43112862523979,MG
35490,-20.67110481067536,-44.06587180143238,MG
35494,-20.658745791585076,-44.32897013371234,MG
35495,-20.625968688745598,-43.94993528853278,MG
35498,-20.537866120241542,-43.98279310089686,MG
35500,-20.140359687801332,-44.884079632219006,MG
35501,-20.16210914638635,-44.90191602362891,MG
35502,-20.129694827268008,-44.89107243262476,MG
35503,-20.151715287637664,-44.87504091189422,MG
35504,-20.159306892502013,-44.885720256207236,MG
35505,-20.100346281135103,-44.97276022033627,MG
35506,-20.2748362252112,-45.00498063179266,MG
35510,-20.189040465019374,-44.76946296825981,MG
35514,-20.385881233344822,-44.481288152623485,MG
35515,-19.9529254963953,-45.08320677092093,MG
35516,-19.983958888670713,-44.85753630711078,MG
35517,-18.842656993637767,-43.24709547353383,MG
35519,-19.874060044307274,-44.98701334631972,MG
35520,-20.39585757929563,-44.33922244959074,MG
35521,-20.328024085389252,-44.24058950549501,MG
35525,-20.26774057318805,-44.30769639011766,MG
35526,-20.469226742388244,-44.22316879152075,MG
35530,-20.437204870235007,-44.76203405975947,MG
35532,-20.368479268392093,-44.68741804964119,MG
35534,-20.539189819213494,-44.636222574200794,MG
35536,-20.50986040765885,-44.47612953751707,MG
35537,-20.652362406747603,-44.49185581676562,MG
35540,-20.698563939792177,-44.82676038665832,MG
35541,-20.768046872119893,-44.57978038279778,MG
35543,-20.469962667733963,-44.97980791860478,MG
35544,-19.985099810533278,-44.85410034572207,MG
35545,-20.044102902323626,-45.01623976625967,MG
35547,-20.55966811821635,-44.86917286484877,MG
35550,-20.469754462066163,-45.12324240731254,MG
35551,-20.472853861268035,-45.054075847851315,MG
35552,-20.432253598065262,-45.130921557633144,MG
35555,-20.62674426960462,-45.15581132546862,MG
35557,-20.282776843212414,-44.831468417027196,MG
35558,-20.251464857577545,-43.78770607558941,MG
35560,-20.071522369183732,-45.287149879479394,MG
35565,-20.260530272029385,-45.20927693273886,MG
35567,-18.761463676911486,-43.89279699859251,MG
35568,-20.448179580998403,-45.55714376473549,MG
35570,-20.46253562176835,-45.433058998165116,MG
35578,-20.449846959744075,-45.55359192760186,MG
35580,-20.140374169496198,-45.50625738939019,MG
35582,-20.37057964180463,-45.66311955597219,MG
35585,-20.481597211404083,-45.80293182841383,MG
35588,-20.288301513728257,-45.541300693446196,MG
35590,-20.024064772425362,-45.537189813602396,MG
35593,-28.467525838864947,-52.820345590754094,MG
35595,-19.79398058295839,-45.681715829573186,MG
35596,-19.924806974125943,-45.70271627532905,MG
35600,-19.740337139221076,-45.25863430864746,MG
35602,-19.57386422897261,-45.304801620344925,MG
35603,-19.94457443092869,-45.16634204091043,MG
35604,-19.842861578463324,-45.41231213762334,MG
35606,-19.338557253719472,-45.22748738163027,MG
35607,-19.457239906614202,-45.06075149207036,MG
35608,-19.692467882083736,-45.135662412991074,MG
35610,-19.466534517809865,-45.6005195139431,MG
35613,-19.532003193597255,-45.78781267387939,MG
35617,-19.44023720619335,-45.793740035240525,MG
35620,-19.158206495625077,-45.4463002987293,MG
35621,-18.78139797359643,-45.50524614116216,MG
35622,-18.90455108362535,-45.53364907227385,MG
35623,-18.877925536018072,-45.41273035413269,MG
35624,-19.147111404098304,-45.714540087226354,MG
35625,-19.271229543166438,-45.555444189648455,MG
35628,-18.60522950472143,-45.353299377474784,MG
35640,-19.224024396093256,-45.0002372431444,MG
35650,-19.684235018418942,-44.89175789294177,MG
35655,-19.734882031442666,-44.80761474627487,MG
35657,-19.717601976039926,-45.02483772207438,MG
35660,-19.853541121211897,-44.60882226071132,MG
35661,-19.870304664180168,-44.593325702902746,MG
35662,-19.88162966223919,-44.74243631615966,MG
35663,-19.827215961586692,-44.57754483386361,MG
35665,-19.88081243566318,-44.74380729097265,MG
35666,-19.515017571479863,-44.67673891755669,MG
35667,-19.63002318390696,-44.66083922666543,MG
35668,-19.750693613679953,-44.89692898215243,MG
35669,-19.446963600345548,-44.747435062312555,MG
35670,-19.99123842180006,-44.42872947177971,MG
35672,-20.007877399332763,-44.471417089490245,MG
35674,-20.094176100020256,-44.43364802607057,MG
35675,-19.95920800201224,-44.338249885804046,MG
35680,-20.077863070164632,-44.576133772160524,MG
35681,-20.07959068109536,-44.5943443211972,MG
35685,-20.19934547890525,-44.42672589753471,MG
35688,-20.228240239291733,-44.400777163561145,MG
35690,-19.890081655281833,-44.43118104474469,MG
35694,-19.786939237604596,-44.44483572910862,MG
35695,-19.95489936249545,-44.70769798991146,MG
35698,-19.919078673746107,-44.70012328311897,MG
